21	266
37	347
73	308
3	252
61	269
93	329
69	342
71	326
44	310
105	262
4	323
112	276
78	280
91	328
120	347
91	318
24	256
118	324
51	275
104	306
82	345
43	326
52	321
81	290
79	313
18	340
107	311
94	291
69	293
63	297
10	263
70	269
85	339
43	290
97	319
15	289
60	265
94	288
32	326
90	339
88	284
16	262
60	252
38	337
46	345
16	297
29	283
106	321
36	317
57	295
52	342
31	340
111	293
17	281
94	314
95	267
79	288
16	263
23	276
30	305
86	256
61	327
96	269
87	257
62	282
86	347
118	258
105	289
107	276
103	348
87	258
116	306
83	311
22	260
117	337
53	301
89	272
6	340
2	316
17	272
110	292
18	258
5	323
34	308
118	329
74	267
35	288
94	281
64	263
64	304
61	260
78	304
114	255
91	305
81	302
62	341
51	284
15	314
21	297
53	279
44	345
62	320
95	253
72	288
89	287
45	263
44	310
65	349
22	315
56	296
107	271
11	309
111	298
20	269
40	324
6	294
107	339
65	300
78	314
36	301
58	309
101	333
67	288
119	342
110	258
52	304
19	331
106	309
13	334
11	266
59	344
2	279
64	299
19	332
63	257
32	297
61	302
28	264
27	256
67	291
97	256
14	277
82	280
82	301
70	337
37	278
60	326
1	339
8	283
38	330
97	334
66	313
43	280
61	322
85	278
32	268
53	252
26	285
114	266
52	343
24	295
59	282
27	324
49	335
111	324
69	264
33	329
43	322
100	316
1	268
88	295
77	293
50	280
1	304
61	254
94	277
76	277
49	253
109	264
52	276
47	269
64	270
3	344
91	342
86	286
56	268
118	321
113	347
67	317
101	333
8	339
111	250
32	283
7	280
98	252
64	347
2	344
61	269
82	318
72	258
89	336
26	323
94	262
85	304
62	256
117	329
94	264
83	253
31	328
119	315
13	306
4	252
28	335
56	322
102	265
91	284
100	277
83	326
16	263
61	295
62	305
74	274
102	281
102	288
106	347
114	338
113	316
119	292
35	302
20	304
90	341
65	335
64	298
18	347
115	279
116	288
46	313
26	264
33	320
85	261
19	322
86	259
106	328
48	258
53	320
75	306
25	330
56	334
91	316
82	335
73	275
1	304
102	317
120	315
118	299
112	297
76	344
27	328
60	252
63	258
32	334
90	260
99	263
15	343
91	339
51	257
73	340
51	348
7	320
96	312
14	346
75	279
66	288
113	287
32	296
71	261
50	250
36	289
49	254
55	312
40	261
6	347
77	338
69	271
45	285
8	263
69	255
81	322
18	322
53	338
80	324
76	270
58	348
1	286
80	271
22	264
36	280
60	295
102	281
55	255
48	264
25	293
104	261
36	256
30	334
34	335
69	341
80	324
17	313
8	312
19	318
59	293
26	341
118	251
31	320
113	325
30	344
11	256
16	345
108	348
17	292
16	306
109	301
6	316
70	304
88	323
56	256
2	298
43	304
25	259
74	269
38	279
12	326
105	272
61	257
16	341
76	321
11	298
55	340
20	342
21	335
39	319
76	342
2	334
111	336
102	309
37	251
2	256
117	316
5	294
76	275
30	321
53	311
43	344
5	336
33	278
41	291
40	325
104	291
104	291
62	331
37	328
81	269
81	314
89	260
85	289
60	275
79	311
89	345
3	263
107	292
83	268
88	261
103	284
56	268
87	302
103	251
81	278
59	303
44	344
53	285
19	262
62	341
91	283
4	258
30	270
30	343
16	259
78	305
38	292
2	305
60	264
92	298
118	293
83	330
16	306
96	275
76	285
97	286
2	303
29	314
68	333
30	295
51	338
81	333
38	340
98	336
9	303
42	300
83	337
48	270
91	287
119	273
50	264
93	308
39	294
6	313
63	332
10	276
36	311
72	326
104	298
70	266
85	342
61	337
50	284
23	259
93	285
83	305
12	329
110	266
65	334
61	324
65	259
38	327
77	301
68	266
94	308
46	260
98	311
78	279
107	323
66	343
88	325
45	326
17	345
109	283
39	265
103	334
2	337
67	307
97	265
59	300
43	316
96	257
102	277
76	255
31	297
80	301
84	288
98	297
77	250
107	275
29	338
77	338
82	265
38	325
34	349
84	328
36	322
50	311
66	294
2	347
60	251
49	289
8	274
104	283
54	323
4	300
7	281
5	336
27	283
15	303
72	255
103	313
105	251
56	254
45	284
62	308
27	323
69	316
63	289
65	279
47	265
45	339
44	287
58	267
16	276
112	258
53	342
14	318
45	260
96	289
27	342
86	304
70	345
50	332
43	252
28	259
103	317
102	294
42	334
56	267
98	282
87	307
7	349
62	269
90	262
3	304
44	264
7	282
70	278
44	258
114	331
35	348
72	300
78	321
111	324
81	346
117	348
46	309
108	340
79	342
66	273
3	309
82	299
5	267
62	267
5	326
65	305
94	323
92	274
87	279
4	250
36	292
22	291
100	313
63	279
70	273
12	294
67	304
8	332
86	272
85	327
61	253
33	347
65	339
25	329
79	307
27	289
79	309
94	297
49	253
85	327
117	296
109	309
32	270
23	285
45	250
64	345
93	337
50	337
51	275
2	297
81	328
60	316
4	264
115	340
56	346
102	265
61	304
43	308
98	279
48	348
66	256
73	317
65	277
111	294
104	311
40	293
2	276
46	347
89	273
17	324
36	334
77	341
69	338
74	344
46	340
117	330
24	343
34	300
25	320
21	339
79	324
48	274
53	250
29	306
62	306
68	257
27	338
109	344
14	295
96	304
35	259
63	342
27	278
51	300
12	333
119	279
116	318
100	332
9	287
105	316
10	313
22	344
118	344
96	301
101	270
53	312
118	332
89	298
16	288
40	275
2	298
112	316
75	268
24	305
57	268
42	315
1	288
87	304
40	310
17	301
73	312
10	253
23	258
40	346
7	324
4	266
112	332
92	286
82	295
97	315
112	347
8	298
94	340
13	316
117	300
12	340
10	316
36	327
48	281
28	318
115	257
85	261
4	337
33	315
18	268
89	331
3	299
11	282
22	306
120	294
78	346
9	295
77	330
92	322
61	253
3	315
9	297
59	268
113	267
30	306
8	327
20	262
56	300
88	301
103	278
87	271
60	324
98	325
66	298
93	318
94	324
85	309
80	333
49	330
29	327
93	251
90	331
106	264
15	329
47	319
20	260
39	328
86	273
102	287
39	314
100	308
6	259
72	266
117	302
76	251
27	295
86	264
44	335
15	281
44	296
73	273
37	347
117	335
51	318
13	291
54	316
79	253
13	276
65	311
55	284
117	258
102	262
62	342
82	287
71	310
75	293
49	341
71	332
66	320
94	339
95	267
30	293
32	257
54	312
48	296
29	318
70	279
9	312
26	349
12	252
91	287
22	273
107	330
16	335
58	266
46	346
68	268
4	326
57	267
22	311
84	312
99	345
119	255
34	313
80	329
114	263
51	301
32	253
4	294
72	262
111	326
101	293
107	287
65	344
62	301
26	342
78	314
12	279
33	267
8	336
14	338
5	296
61	335
39	338
95	278
44	280
7	274
88	309
86	309
67	317
2	294
85	337
36	277
64	294
74	295
27	308
113	308
46	267
13	325
78	276
52	281
104	329
85	269
79	259
42	282
104	264
11	281
90	255
119	272
75	251
118	303
2	278
78	329
36	256
92	250
15	337
10	349
15	348
29	253
78	325
70	316
44	291
104	290
37	276
14	274
80	331
17	341
79	314
23	260
75	261
6	347
39	313
71	292
81	330
76	270
94	317
16	305
60	253
6	276
47	310
1	288
82	312
104	282
9	326
51	266
38	266
41	348
99	344
70	323
71	307
102	310
11	306
25	273
107	339
113	265
65	341
19	304
81	255
58	275
109	309
110	275
20	344
104	345
93	275
98	329
108	253
55	278
75	281
57	349
36	287
66	333
54	294
87	276
6	328
61	331
88	320
114	267
108	281
2	274
81	329
88	259
13	312
57	290
107	336
19	266
87	320
3	308
115	318
19	328
47	343
89	326
75	265
94	282
49	325
108	334
59	312
36	341
10	260
60	293
52	276
52	281
98	303
44	293
25	306
25	278
47	331
50	337
101	331
22	255
35	260
12	321
109	341
12	324
18	278
6	307
90	251
11	322
69	338
34	319
12	336
12	297
9	328
88	297
104	324
21	279
79	306
94	294
115	294
76	344
50	264
22	298
46	317
48	265
28	270
53	319
118	331
3	285
36	299
69	278
79	342
9	284
17	342
113	262
95	288
110	318
48	259
43	269
36	316
33	328
48	325
97	333
69	254
96	277
51	278
60	295
14	274
87	257
23	257
116	299
88	283
39	255
99	305
64	285
65	287
77	294
57	273
47	327
19	319
101	270
39	334
117	345
106	320
6	266
70	323
53	280
78	309
75	304
91	326
67	311
10	300
12	261
41	312
17	250
4	334
45	280
73	271
103	257
36	333
97	332
30	294
24	346
53	318
43	317
113	332
89	287
115	315
99	314
24	285
10	309
23	263
106	317
5	338
17	278
82	299
73	302
29	334
74	293
109	260
46	338
45	349
89	318
77	262
79	322
98	312
96	266
30	319
98	292
39	277
112	280
98	322
17	271
11	260
17	282
97	288
86	327
23	277
81	299
80	254
67	259
101	253
11	268
80	278
64	344
3	291
82	289
86	256
94	307
34	322
14	283
16	284
74	293
84	269
54	255
62	319
25	255
63	296
102	295
16	316
61	298
97	335
81	347
71	343
31	321
5	300
98	332
86	312
108	267
95	336
51	313
87	259
110	270
75	269
36	339
37	277
98	337
110	334
93	291
20	291
88	342
50	326
90	324
3	295
65	290
58	280
25	297
34	333
91	284
61	273
45	302
88	266
92	313
104	329
47	259
12	263
5	336
59	339
25	326
27	318
56	331
96	346
98	344
28	266
117	330
74	250
48	324
4	254
114	273
54	342
89	326
95	303
28	337
116	255
4	313
58	255
83	326
99	305
4	254
70	283
71	333
14	266
5	330
40	329
43	312
110	269
37	258
44	283
36	308
111	265
87	332
69	321
69	250
14	262
117	255
47	269
41	290
92	321
51	312
116	255
106	252
57	302
69	295
111	269
28	325
104	265
83	292
76	250
55	301
25	278
120	302
20	348
93	261
14	290
76	325
49	261
2	251
120	267
6	259
6	324
31	291
119	301
97	277
33	297
57	323
66	337
97	291
59	298
80	298
108	285
35	316
57	261
96	324
119	296
53	284
65	323
44	265
86	343
27	283
102	268
75	346
63	318
93	309
108	281
82	286
83	335
69	271
87	289
3	303
100	317
25	276
52	303
11	331
59	286
48	281
8	269
12	348
100	302
70	300
120	300
27	324
95	307
38	295
24	267
82	315
24	274
29	293
30	333
60	274
96	275
50	310
93	283
105	252
12	307
11	263
99	289
71	314
52	336
55	310
39	293
84	283
100	270
106	252
57	309
57	296
54	253
61	284
3	276
65	342
80	338
51	269
63	313
46	291
18	290
89	283
12	256
100	258
58	334
16	264
42	278
29	251
14	336
104	333
47	323
44	300
89	271
42	304
21	311
15	267
54	257
70	276
68	279
112	272
18	316
19	286
100	281
14	301
13	309
85	270
63	259
75	278
85	259
106	344
111	346
22	305
85	255
36	320
54	280
45	319
61	303
5	308
104	329
62	309
49	256
64	272
120	259
25	284
90	258
15	346
46	296
103	314
40	269
59	321
19	264
89	255
82	261
85	259
107	291
31	339
117	307
85	300
39	336
49	306
80	289
49	266
31	258
101	277
23	315
87	279
110	337
99	329
22	308
27	336
68	325
4	302
26	309
30	334
35	274
4	344
118	314
79	309
22	283
95	294
27	325
56	343
27	348
94	338
16	303
30	267
96	316
28	307
103	331
105	338
66	277
86	286
34	341
114	294
106	335
35	256
48	258
31	289
66	250
74	305
89	263
95	286
119	253
106	252
106	284
34	347
45	348
61	291
100	260
53	349
66	274
112	347
99	340
14	315
32	295
106	284
3	311
18	345
62	320
119	334
108	272
88	281
94	288
84	314
46	293
52	333
54	267
88	258
25	322
28	272
100	345
74	286
92	339
26	347
60	323
1	279
71	266
99	283
94	330
107	339
37	277
89	279
97	318
94	343
54	270
104	312
30	312
69	337
89	305
108	298
96	331
76	310
70	304
64	282
3	285
41	251
110	267
38	265
112	329
16	288
74	274
66	265
87	327
78	255
23	349
108	294
34	250
95	326
49	314
66	285
63	323
63	326
6	273
12	305
73	285
109	310
5	288
60	340
74	325
75	254
65	334
80	325
35	318
112	316
97	263
93	286
95	274
119	349
115	309
15	275
83	258
91	276
92	288
32	349
79	262
8	272
43	319
80	311
50	328
64	291
35	336
18	303
12	256
48	251
41	274
107	251
1	347
52	258
23	263
83	263
40	257
69	327
72	349
101	253
60	272
105	348
105	328
84	250
12	328
107	282
92	262
115	282
56	330
88	299
118	324
7	279
73	252
27	297
6	274
41	322
105	312
4	253
18	274
101	313
67	265
79	296
21	290
101	284
54	254
72	313
26	340
65	332
104	308
32	319
7	290
64	260
104	280
22	349
65	295
108	277
62	265
89	273
97	252
7	262
51	339
67	311
96	304
99	311
11	315
10	322
61	310
27	317
68	295
10	298
103	275
111	251
61	271
18	256
30	302
67	348
100	314
36	342
16	315
12	315
36	333
45	283
3	255
17	305
94	309
104	335
6	257
92	342
23	327
21	321
96	259
35	280
25	275
75	273
119	293
20	328
28	260
78	300
56	274
80	281
43	282
3	254
33	272
37	337
17	257
115	266
4	336
11	288
65	268
67	280
86	315
110	321
36	318
110	300
74	285
101	256
73	276
85	321
19	284
9	319
107	260
41	330
84	298
89	319
111	301
92	278
72	275
113	273
91	270
73	268
23	344
70	324
15	276
29	310
39	265
1	307
35	347
111	332
92	341
49	278
52	272
18	262
66	274
63	330
19	260
99	299
1	339
20	321
89	335
103	256
21	296
60	313
3	287
49	339
95	298
22	303
26	334
95	283
119	331
93	273
4	277
92	280
60	304
119	306
93	349
90	251
115	292
87	339
53	286
20	257
61	269
119	253
111	273
7	346
3	317
6	324
101	345
53	290
51	271
61	270
71	349
37	345
118	348
18	282
78	291
11	347
81	279
78	332
35	321
120	333
101	319
75	269
17	339
76	333
98	325
63	266
32	324
81	285
28	315
42	281
92	315
78	267
20	253
36	333
1	287
2	347
45	329
78	311
3	324
10	289
26	311
77	268
80	269
56	277
9	301
9	272
66	290
26	341
38	329
114	305
109	317
87	291
25	252
34	343
101	321
114	295
19	341
120	251
78	252
98	268
40	293
61	281
20	348
81	345
64	283
44	252
32	277
11	259
88	342
16	253
12	295
63	348
104	343
32	302
71	315
78	257
69	306
101	338
31	318
26	329
11	286
23	349
56	263
102	266
66	271
110	347
79	272
23	334
27	327
108	345
13	290
21	334
72	262
9	312
33	256
53	254
35	285
34	288
107	333
16	289
16	308
50	299
24	278
71	283
2	279
68	308
11	250
78	333
34	280
4	279
4	299
80	262
93	310
41	349
1	267
44	343
89	333
73	330
106	303
15	346
45	279
114	295
115	278
54	325
67	312
85	304
64	340
66	265
11	301
90	290
92	349
47	280
67	276
14	307
35	294
75	302
61	343
82	300
13	263
30	322
87	282
93	261
118	330
101	265
73	267
86	273
29	278
105	308
15	278
104	270
74	265
40	284
83	292
75	339
87	321
74	317
115	267
48	267
21	309
67	291
65	264
73	305
56	299
116	343
117	276
3	278
14	342
10	333
52	345
36	300
89	343
88	340
14	294
36	348
120	256
26	267
40	304
67	306
71	266
18	277
65	317
20	295
95	327
91	281
120	337
81	336
16	263
52	347
93	262
120	325
35	264
60	306
30	280
43	308
32	319
49	282
41	292
84	279
37	282
120	251
13	260
16	262
43	258
56	328
58	297
53	330
104	348
2	325
24	328
64	271
28	300
75	325
42	302
61	318
25	254
22	287
109	337
83	294
19	266
119	344
36	321
86	341
102	268
51	284
104	303
86	329
26	282
25	325
80	341
112	273
43	306
70	309
22	307
60	302
67	335
45	284
73	253
22	348
29	283
89	255
1	285
32	260
10	329
117	315
54	309
108	261
70	287
101	289
100	250
70	296
8	291
25	255
14	334
84	342
87	329
111	315
12	312
14	281
18	279
40	250
4	252
41	349
82	320
83	262
72	326
98	329
30	336
63	287
16	277
25	327
87	321
85	259
17	334
107	265
106	253
74	323
42	317
110	286
66	318
106	344
2	344
20	331
51	271
47	274
17	339
63	256
87	279
79	344
92	294
31	289
87	292
93	315
73	346
104	348
79	323
48	298
80	257
19	267
82	338
73	329
65	321
47	299
101	282
66	255
71	332
67	301
26	309
29	268
19	282
28	320
85	272
112	305
71	276
77	319
16	294
92	271
84	295
91	329
75	347
106	294
96	319
77	318
51	279
9	284
84	309
34	291
73	284
63	268
10	318
91	290
52	308
60	338
26	348
43	336
16	328
94	301
120	307
118	339
61	344
43	342
77	316
18	286
77	279
74	348
70	270
21	341
58	279
120	319
58	264
56	263
26	344
1	292
37	316
8	299
76	348
100	256
94	276
95	309
108	317
18	309
115	284
69	345
58	286
95	313
54	313
120	274
17	336
40	327
83	336
117	331
10	295
97	335
28	268
15	328
117	261
12	304
112	294
48	269
19	254
88	320
78	287
91	338
38	336
11	301
68	257
28	263
78	334
32	294
64	305
59	269
110	267
17	276
102	261
96	283
29	258
37	345
60	339
3	345
55	279
5	262
81	326
114	338
26	267
37	264
11	300
36	344
46	301
73	285
70	340
112	289
32	335
14	338
98	264
38	343
97	322
48	349
13	329
22	260
84	281
89	252
100	255
115	302
14	278
85	267
97	271
47	284
66	337
79	250
72	296
56	302
91	304
27	263
86	292
60	260
14	311
120	302
12	267
4	307
74	327
116	310
53	301
116	335
49	301
40	323
10	331
110	302
78	317
112	253
81	316
109	294
119	318
34	303
100	268
86	335
10	280
112	257
46	324
74	290
88	343
88	296
120	279
29	347
99	312
22	339
41	331
107	263
118	302
113	306
113	290
53	302
69	288
16	337
55	250
86	311
80	279
17	342
14	336
117	303
115	325
112	349
40	275
99	252
90	334
15	270
118	345
102	314
60	262
33	318
80	298
67	328
78	274
34	329
120	286
78	262
72	330
92	286
107	304
70	307
7	317
79	343
9	341
111	346
32	334
84	287
76	316
4	325
78	313
47	304
13	323
9	328
119	318
55	321
54	317
44	325
25	265
26	349
5	320
54	336
29	252
14	254
40	320
81	342
82	294
49	304
118	299
111	335
19	296
101	308
62	316
99	276
74	315
82	322
98	317
81	319
110	290
59	277
7	266
105	314
64	251
68	291
103	303
60	279
23	318
104	327
87	282
52	345
84	261
95	342
13	347
27	274
44	294
37	325
78	340
40	319
95	302
13	312
51	255
93	288
99	333
109	250
28	286
12	303
2	311
8	318
39	318
32	296
113	339
1	345
114	278
103	271
10	317
39	285
97	337
88	305
29	270
46	332
32	316
1	303
76	272
106	281
82	269
115	307
21	328
82	277
63	310
36	318
68	316
97	308
113	333
105	306
16	330
66	326
118	335
88	299
90	258
112	305
81	328
13	270
2	297
4	276
80	325
98	277
82	291
120	296
4	313
6	335
5	323
74	328
68	256
75	289
67	324
99	259
81	302
11	348
26	266
70	270
66	266
39	295
23	250
108	339
42	324
55	267
107	316
3	343
70	257
46	285
51	324
119	278
106	289
5	279
9	292
14	336
91	347
33	326
46	288
19	290
35	322
119	299
98	309
10	271
68	301
112	310
23	296
100	258
52	312
30	273
39	271
49	306
119	299
74	340
69	288
33	273
76	316
93	263
25	342
92	332
103	300
67	314
103	270
10	285
106	284
101	342
44	342
17	295
120	334
4	254
108	336
16	318
10	342
113	263
8	318
92	302
83	291
27	322
51	300
59	277
95	291
88	347
80	336
18	256
102	341
52	292
33	269
98	324
4	266
83	339
62	257
108	279
69	345
24	303
6	326
83	257
78	309
91	279
58	334
99	258
46	302
81	266
81	251
64	342
77	307
74	253
79	277
74	279
102	291
112	261
47	256
41	256
9	337
12	253
91	261
106	290
109	338
69	280
74	261
118	286
6	284
22	309
74	289
101	347
66	281
19	260
31	274
60	331
18	259
2	342
45	300
31	291
24	272
12	267
109	320
95	267
117	293
74	285
101	332
10	304
59	261
28	265
56	274
39	313
19	332
81	321
61	331
42	303
86	327
109	342
80	337
39	256
56	306
105	297
83	319
89	309
76	286
93	313
120	321
108	281
50	298
48	346
47	297
53	251
6	345
5	287
67	277
82	265
111	293
117	290
30	320
81	252
78	341
60	308
40	330
49	262
58	320
7	255
26	295
54	346
80	322
112	257
37	259
118	262
49	275
67	252
43	261
9	273
93	305
44	338
12	281
63	348
67	343
89	292
39	287
100	314
103	285
77	312
50	279
105	305
19	295
79	348
117	252
57	298
112	324
106	323
115	345
7	348
13	284
84	260
79	344
98	250
118	281
36	273
27	253
33	298
44	319
91	288
83	341
18	312
3	325
94	284
86	250
97	262
98	340
58	297
51	310
101	300
111	294
110	309
12	288
52	281
27	261
13	311
69	289
78	345
70	338
98	335
83	260
93	274
84	326
48	275
9	289
34	260
97	293
37	336
117	283
20	341
24	329
28	302
27	274
78	292
69	257
112	307
45	286
58	278
67	340
21	326
52	265
46	307
116	292
43	257
11	346
47	342
69	304
93	331
12	319
3	253
61	320
69	286
30	320
79	325
72	344
103	296
25	337
57	255
22	252
58	314
120	339
103	289
25	335
61	311
6	343
20	299
95	312
39	292
118	289
14	298
43	282
4	315
74	289
50	333
14	293
49	273
96	253
28	315
72	267
78	293
18	338
69	266
37	300
92	264
91	346
107	304
102	310
23	304
43	274
37	286
10	338
12	329
79	304
34	285
17	287
50	274
92	276
83	269
31	281
70	286
108	274
79	302
117	266
54	299
95	334
55	309
117	283
4	341
66	250
55	339
79	302
96	338
105	328
118	343
35	272
109	329
94	319
39	250
24	349
56	300
46	337
65	296
60	289
81	286
32	342
76	345
26	333
77	320
71	324
27	313
95	309
117	322
111	252
116	276
51	336
68	346
45	345
14	323
78	301
25	342
78	291
13	290
14	345
108	294
3	330
18	282
64	280
111	346
45	251
114	277
21	316
28	323
90	299
33	250
49	289
65	296
14	268
110	286
23	294
26	283
38	343
27	349
57	278
116	253
42	310
40	339
119	253
89	279
47	338
76	251
90	316
61	277
46	324
35	308
42	299
88	303
117	329
91	251
107	287
83	310
10	272
58	291
11	274
9	285
67	340
62	267
100	335
45	310
61	333
58	254
41	345
10	321
49	266
24	327
84	283
87	272
119	287
1	272
32	279
15	306
63	281
50	285
57	302
69	301
11	268
86	329
98	305
92	349
91	328
91	315
5	263
68	273
120	299
104	329
7	276
12	300
69	331
83	343
106	324
84	343
96	295
63	256
66	292
74	251
117	284
23	260
20	308
83	347
25	251
91	344
20	348
23	349
16	266
66	259
71	321
85	347
17	294
26	310
7	329
80	287
13	327
112	264
59	255
110	273
92	321
95	279
9	335
62	306
31	308
23	283
89	326
52	303
51	304
79	281
35	253
17	273
103	326
43	348
116	308
5	345
116	280
43	346
119	250
31	272
35	292
41	280
60	297
40	257
3	299
36	257
89	334
98	271
54	303
50	343
78	268
80	265
78	274
33	311
119	312
15	298
97	254
106	328
93	265
53	322
108	277
50	335
82	330
59	301
75	335
54	310
69	286
37	264
99	336
20	311
51	309
120	309
98	344
103	252
28	298
73	308
40	287
78	256
84	257
103	281
119	283
29	278
98	346
94	346
64	319
15	306
70	286
104	256
21	272
79	279
57	296
3	280
110	274
94	265
61	292
60	289
72	344
47	311
106	269
98	257
119	250
73	349
71	255
1	291
35	266
55	311
63	310
107	340
98	347
84	298
113	294
27	252
86	329
101	303
30	346
106	282
115	321
65	284
69	336
46	270
10	268
114	333
67	283
57	335
36	281
88	289
32	254
70	260
110	261
92	289
30	289
37	262
43	292
91	271
7	311
39	275
